Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-03-06,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.14,0.0,0.0,0.0
2020-03-07,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-03-08,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,inf,1.0,inf,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-09,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-10,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-11,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-12,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-13,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-14,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-15,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-16,4.0,0.0,0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.3333333333333333,2.0,inf,2.0,inf,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0
2020-03-17,10.0,0.0,0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,1.5,0.8333333333333334,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,11.399999999999999,0.0,0.0,0.0
2020-03-18,10.0,0.0,0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,11.399999999999999,0.0,0.0,0.0
2020-03-19,13.0,0.0,0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.3,0.6,3.0,inf,3.0,inf,0.0,0.0,0.0,0.0,14.819999999999999,0.0,0.0,0.0
2020-03-20,20.0,0.0,0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.538,0.2793333333333334,7.0,1.3333333333333335,7.0,1.3333333333333335,0.0,0.0,0.0,0.0,22.799999999999997,0.0,0.0,0.0
2020-03-21,27.0,0.0,0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.35,0.3960000000000001,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,30.779999999999998,0.0,0.0,0.0
2020-03-22,40.0,0.0,0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.481,0.4563333333333333,13.0,0.8571428571428572,13.0,0.8571428571428572,0.0,0.0,0.0,0.0,45.599999999999994,0.0,0.0,0.0
2020-03-23,56.0,0.0,0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.4,0.4103333333333334,16.0,0.23076923076923084,16.0,0.23076923076923084,0.0,0.0,0.0,0.0,63.839999999999996,0.0,0.0,0.0
2020-03-24,66.0,0.0,0,66.0,0.0,0.0,66.0,0.0,0.0,0.0,0.179,0.35333333333333333,10.0,-0.375,10.0,-0.375,0.0,0.0,0.0,0.0,75.24,0.0,0.0,0.0
2020-03-25,75.0,1.0,0,75.0,1.0,0.0,74.0,0.013,inf,0.0,0.136,0.2383333333333334,8.0,-0.19999999999999996,9.0,-0.09999999999999998,1.0,inf,0.0,0.0,84.36,100.0,180.0,350.0
