Date,Latitude,Longitude,FIPS,Confirmed,Deaths,Recovered,UnknownActive,Active,Day,DayLoc,DayCountry,DayCountryProvince,Death,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-02-26 23:53:02,90.9925203,213.74249700000001,0.0,6.0,0.0,0.0,6.0,6.0,3,3,3,3,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,6.84,0.0,0.0,0.0
2020-02-29 18:03:05,30.3308401,71.247499,0.0,12.0,0.0,0.0,12.0,12.0,12,4370,12,12,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.68,0.0,0.0,0.0
2020-03-03 04:33:03,0.0,0.0,0.0,15.0,0.0,0.0,15.0,15.0,21,7506,21,21,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.25,0.4166666666666667,3.0,-0.5,3.0,-0.5,0.0,0.0,0.0,0.0,17.099999999999998,0.0,0.0,0.0
2020-03-06 13:03:12,0.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,19,6040,19,19,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,-0.2,0.35000000000000003,-3.0,-2.0,-3.0,-2.0,0.0,0.0,0.0,0.0,13.68,0.0,0.0,0.0
2020-03-08 04:53:02,0.0,0.0,0.0,12.0,0.0,2.0,12.0,10.0,23,6769,23,23,0.0,12.0,0.0,2.0,10.0,0.0,0.0,inf,0.0,0.01666666666666668,-2.0,-0.33333333333333337,0.0,-1.0,0.0,0.0,2.0,inf,11.399999999999999,0.0,0.0,0.0
2020-03-10 05:13:07,0.0,0.0,0.0,16.0,0.0,1.0,16.0,15.0,13,3793,13,13,0.0,16.0,0.0,1.0,15.0,0.0,0.0,-0.5,0.333,0.044333333333333357,5.0,-3.5,4.0,inf,0.0,0.0,-1.0,-1.5,17.099999999999998,0.0,0.0,0.0
2020-03-11 20:00:00,0.0,0.0,0.0,28.0,0.0,2.0,28.0,26.0,14,4273,14,14,0.0,28.0,0.0,2.0,26.0,0.0,0.0,1.0,0.75,0.361,11.0,1.2000000000000002,12.0,2.0,0.0,0.0,1.0,-2.0,29.639999999999997,0.0,0.0,0.0
2020-03-11 21:13:23,0.0,0.0,0.0,19.0,0.0,2.0,19.0,17.0,15,4364,15,15,0.0,19.0,0.0,2.0,17.0,0.0,0.0,0.0,-0.321,0.254,-9.0,-1.8181818181818183,-9.0,-1.75,0.0,0.0,0.0,-1.0,19.38,0.0,0.0,0.0
2020-03-12 08:53:02,0.0,0.0,0.0,20.0,0.0,2.0,20.0,18.0,16,4500,16,16,0.0,20.0,0.0,2.0,18.0,0.0,0.0,0.0,0.053,0.16066666666666668,1.0,-1.1111111111111112,1.0,-1.1111111111111112,0.0,0.0,0.0,0.0,20.52,0.0,0.0,0.0
2020-03-14 20:33:03,0.0,0.0,0.0,31.0,0.0,2.0,31.0,29.0,17,4915,17,17,0.0,31.0,0.0,2.0,29.0,0.0,0.0,0.0,0.55,0.09400000000000001,11.0,10.0,11.0,10.0,0.0,0.0,0.0,0.0,33.059999999999995,0.0,0.0,0.0
2020-03-15 18:20:18,0.0,0.0,0.0,53.0,0.0,2.0,53.0,51.0,18,5066,18,18,0.0,53.0,0.0,2.0,51.0,0.0,0.0,0.0,0.71,0.43766666666666665,22.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,58.13999999999999,0.0,0.0,0.0
2020-03-16 14:38:45,0.0,0.0,0.0,136.0,0.0,2.0,136.0,134.0,19,5292,19,19,0.0,136.0,0.0,2.0,134.0,0.0,0.0,0.0,1.566,0.9420000000000001,83.0,2.772727272727273,83.0,2.772727272727273,0.0,0.0,0.0,0.0,152.76,0.0,0.0,0.0
