Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-03-01,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.14,0.0,0.0,0.0
2020-03-02,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-03-03,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-03-04,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-03-05,1.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-03-06,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,inf,1.0,inf,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-07,2.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-08,5.0,0.0,0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5,0.8333333333333334,3.0,inf,3.0,inf,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-09,5.0,0.0,0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-10,5.0,0.0,0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-11,5.0,0.0,0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-12,5.0,0.0,0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-13,5.0,0.0,0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-14,11.0,0.0,0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,1.2,0.39999999999999997,6.0,inf,6.0,inf,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0
2020-03-15,11.0,0.0,0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0
2020-03-16,11.0,0.0,0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0
2020-03-17,21.0,1.0,0,21.0,1.0,0.0,20.0,0.048,inf,0.0,0.909,0.303,9.0,inf,10.0,inf,1.0,inf,0.0,0.0,22.799999999999997,100.0,180.0,350.0
2020-03-18,21.0,1.0,0,21.0,1.0,0.0,20.0,0.048,0.0,0.0,0.0,0.303,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,22.799999999999997,100.0,180.0,350.0
2020-03-19,34.0,2.0,0,34.0,2.0,0.0,32.0,0.059,1.0,0.0,0.619,0.5093333333333333,12.0,inf,13.0,inf,1.0,inf,0.0,0.0,36.48,200.0,360.0,700.0
2020-03-20,72.0,2.0,0,72.0,2.0,0.0,70.0,0.028,0.0,0.0,1.118,0.579,38.0,2.1666666666666665,38.0,1.923076923076923,0.0,-1.0,0.0,0.0,79.8,200.0,360.0,700.0
2020-03-21,112.0,2.0,0,112.0,2.0,0.0,110.0,0.018,0.0,0.0,0.556,0.7643333333333334,40.0,0.05263157894736836,40.0,0.05263157894736836,0.0,0.0,0.0,0.0,125.39999999999999,200.0,360.0,700.0
2020-03-22,202.0,3.0,0,202.0,3.0,0.0,199.0,0.015,0.5,0.0,0.804,0.8260000000000002,89.0,1.225,90.0,1.25,1.0,inf,0.0,0.0,226.85999999999999,300.0,540.0,1050.0
2020-03-23,202.0,3.0,0,202.0,3.0,0.0,199.0,0.015,0.0,0.0,0.0,0.45333333333333353,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,226.85999999999999,300.0,540.0,1050.0
