Date,Latitude,Longitude,FIPS,Confirmed,Deaths,Recovered,UnknownActive,Active,Day,DayLoc,DayCountry,DayCountryProvince,Death,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-02-28 16:23:03,19.2000718,15.999944199999998,0.0,10.0,0.0,0.0,10.0,10.0,45,16676,45,45,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,11.399999999999999,0.0,0.0,0.0
2020-03-09 09:43:03,0.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,46,14610,46,46,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,-0.2,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0.0
2020-03-11 20:00:00,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,14,4139,14,14,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.75,-0.31666666666666665,-6.0,2.0,-6.0,2.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-13 22:22:02,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,48,13952,48,48,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.35000000000000003,4.0,-1.6666666666666665,4.0,-1.6666666666666665,0.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0
2020-03-17 12:33:06,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,18,5596,18,18,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,-0.5,0.25,-3.0,-1.75,-3.0,-1.75,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0
2020-03-18 12:33:03,0.0,0.0,0.0,16.0,0.0,2.0,16.0,14.0,39,11813,39,39,0.0,16.0,0.0,2.0,14.0,0.0,0.0,inf,4.333,1.9443333333333335,11.0,-4.666666666666666,13.0,-5.333333333333333,0.0,0.0,2.0,inf,15.959999999999999,0.0,0.0,0.0
2020-03-20 02:13:50,0.0,0.0,0.0,12.0,0.0,1.0,12.0,11.0,21,6312,21,21,0.0,12.0,0.0,1.0,11.0,0.0,0.0,-0.5,-0.25,1.1943333333333335,-3.0,-1.2727272727272727,-4.0,-1.3076923076923077,0.0,0.0,-1.0,-1.5,12.54,0.0,0.0,0.0
2020-03-21 15:13:46,0.0,0.0,0.0,22.0,0.0,1.0,22.0,21.0,22,6638,22,22,0.0,22.0,0.0,1.0,21.0,0.0,0.0,0.0,0.833,1.6386666666666667,10.0,-4.333333333333334,10.0,-3.5,0.0,0.0,0.0,-1.0,23.939999999999998,0.0,0.0,0.0
2020-03-22 23:45:00,9.6000359,7.999972099999999,0.0,30.0,0.0,2.0,30.0,28.0,23,2,23,23,0.0,30.0,0.0,2.0,28.0,0.0,0.0,1.0,0.364,0.3156666666666667,7.0,-0.30000000000000004,8.0,-0.19999999999999996,0.0,0.0,1.0,inf,31.919999999999998,0.0,0.0,0.0
2020-03-23 23:19:21,9.6000359,7.999972099999999,0.0,40.0,1.0,2.0,39.0,37.0,24,3,24,24,1.0,40.0,1.0,2.0,37.0,0.025,inf,0.0,0.333,0.51,9.0,0.2857142857142858,10.0,0.25,1.0,inf,0.0,-1.0,42.18,100.0,180.0,350.0
2020-03-24 23:37:15,9.6000359,7.999972099999999,0.0,44.0,1.0,2.0,43.0,41.0,25,4,25,25,1.0,44.0,1.0,2.0,41.0,0.023,0.0,0.0,0.1,0.2656666666666667,4.0,-0.5555555555555556,4.0,-0.6,0.0,-1.0,0.0,0.0,46.739999999999995,100.0,180.0,350.0
2020-03-25 23:33:04,9.6000359,7.999972099999999,0.0,51.0,1.0,2.0,50.0,48.0,26,5,26,26,1.0,51.0,1.0,2.0,48.0,0.02,0.0,0.0,0.159,0.1973333333333334,7.0,0.75,7.0,0.75,0.0,0.0,0.0,0.0,54.72,100.0,180.0,350.0
