Date,Latitude,Longitude,FIPS,Confirmed,Deaths,Recovered,UnknownActive,Active,Day,DayLoc,DayCountry,DayCountryProvince,Death,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-03-04 19:33:03,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0,2751,0,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,2.28,0.0,0.0,0.0
2020-03-05 17:13:27,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,3,5707,3,3,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0
2020-03-07 03:53:03,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,3,3236,3,3,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0
2020-03-08 15:03:02,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,4,3480,4,4,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.75,0.5833333333333334,3.0,inf,3.0,inf,0.0,0.0,0.0,0.0,7.9799999999999995,0.0,0.0,0.0
2020-03-09 09:43:03,0.0,0.0,0.0,18.0,0.0,0.0,18.0,18.0,11,7300,11,11,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,1.571,0.7736666666666666,11.0,2.6666666666666665,11.0,2.6666666666666665,0.0,0.0,0.0,0.0,20.52,0.0,0.0,0.0
2020-03-11 20:00:00,0.0,0.0,0.0,19.0,0.0,0.0,19.0,19.0,7,4244,7,7,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.056,0.7923333333333332,1.0,-0.9090909090909091,1.0,-0.9090909090909091,0.0,0.0,0.0,0.0,21.659999999999997,0.0,0.0,0.0
2020-03-11 22:13:12,0.0,0.0,0.0,26.0,0.0,0.0,26.0,26.0,17,8777,17,17,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.368,0.6649999999999999,7.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,29.639999999999997,0.0,0.0,0.0
2020-03-14 22:53:02,0.0,0.0,0.0,30.0,0.0,1.0,30.0,29.0,10,4989,10,10,0.0,30.0,0.0,1.0,29.0,0.0,0.0,inf,0.154,0.19266666666666654,3.0,-0.5714285714285714,4.0,-0.4285714285714286,0.0,0.0,1.0,inf,33.059999999999995,0.0,0.0,0.0
2020-03-15 18:20:18,0.0,0.0,0.0,32.0,1.0,1.0,31.0,30.0,11,5112,11,11,1.0,32.0,1.0,1.0,30.0,0.031,inf,0.0,0.067,0.19633333333333317,1.0,-0.6666666666666667,2.0,-0.5,1.0,inf,0.0,-1.0,34.199999999999996,100.0,180.0,350.0
2020-03-16 14:38:45,0.0,0.0,0.0,39.0,1.0,1.0,38.0,37.0,12,5337,12,12,1.0,39.0,1.0,1.0,37.0,0.026,0.0,0.0,0.219,0.1466666666666665,7.0,6.0,7.0,2.5,0.0,-1.0,0.0,0.0,42.18,100.0,180.0,350.0
2020-03-17 11:13:29,0.0,0.0,0.0,50.0,1.0,2.0,49.0,47.0,13,5570,13,13,1.0,50.0,1.0,2.0,47.0,0.02,0.0,1.0,0.282,0.18933333333333316,10.0,0.4285714285714286,11.0,0.5714285714285714,0.0,0.0,1.0,inf,53.58,100.0,180.0,350.0
2020-03-18 11:13:43,0.0,0.0,0.0,58.0,1.0,2.0,57.0,55.0,14,5832,14,14,1.0,58.0,1.0,2.0,55.0,0.017,0.0,0.0,0.16,0.2203333333333332,8.0,-0.19999999999999996,8.0,-0.2727272727272727,0.0,0.0,0.0,-1.0,62.699999999999996,100.0,180.0,350.0
2020-03-19 10:53:03,0.0,0.0,0.0,73.0,1.0,2.0,72.0,70.0,15,6109,15,15,1.0,73.0,1.0,2.0,70.0,0.014,0.0,0.0,0.259,0.23366666666666655,15.0,0.875,15.0,0.875,0.0,0.0,0.0,0.0,79.8,100.0,180.0,350.0
2020-03-20 14:43:04,0.0,0.0,0.0,85.0,3.0,2.0,82.0,80.0,16,6378,16,16,3.0,85.0,3.0,2.0,80.0,0.035,2.0,0.0,0.164,0.19433333333333325,10.0,-0.33333333333333337,12.0,-0.19999999999999996,2.0,inf,0.0,0.0,91.19999999999999,300.0,540.0,1050.0
2020-03-21 12:13:19,0.0,0.0,0.0,103.0,4.0,7.0,99.0,92.0,17,6578,17,17,4.0,103.0,4.0,7.0,92.0,0.039,0.333,2.5,0.212,0.21166666666666656,12.0,0.19999999999999996,18.0,0.5,1.0,-0.5,5.0,inf,104.88,400.0,720.0,1400.0
2020-03-22 23:45:00,47.1817585,19.5060937,0.0,131.0,6.0,16.0,125.0,109.0,18,0,18,18,6.0,131.0,6.0,16.0,109.0,0.046,0.5,1.286,0.272,0.2159999999999999,17.0,0.41666666666666674,28.0,0.5555555555555556,2.0,1.0,9.0,0.8,124.25999999999999,600.0,1080.0,2100.0
2020-03-23 23:19:21,47.1817585,19.5060937,0.0,167.0,7.0,16.0,160.0,144.0,19,1,19,19,7.0,167.0,7.0,16.0,144.0,0.042,0.167,0.0,0.275,0.2529999999999999,35.0,1.0588235294117645,36.0,0.2857142857142858,1.0,-0.5,0.0,-1.0,164.16,700.0,1260.0,2450.0
2020-03-24 23:37:15,47.1817585,19.5060937,0.0,187.0,9.0,21.0,178.0,157.0,20,2,20,20,9.0,187.0,9.0,21.0,157.0,0.048,0.286,0.312,0.12,0.22233333333333324,13.0,-0.6285714285714286,20.0,-0.4444444444444444,2.0,1.0,5.0,inf,178.98,900.0,1620.0,3150.0
2020-03-25 23:33:04,47.1817585,19.5060937,0.0,226.0,10.0,21.0,216.0,195.0,21,3,21,21,10.0,226.0,10.0,21.0,195.0,0.044,0.111,0.0,0.209,0.20133333333333323,38.0,1.923076923076923,39.0,0.95,1.0,-0.5,0.0,-1.0,222.29999999999998,1000.0,1800.0,3500.0
