Date,Province/State,Latitude,Longitude,FIPS,Confirmed,Deaths,Recovered,UnknownActive,Active,Day,DayLoc,DayCountry,DayCountryProvince,Death,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct,Likely Cases C86
2020-02-29 14:33:03,Qatar,25.3336984,51.2295295,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,1.0
2020-03-01 23:33:03,Qatar,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,3,4599,3,3,0.0,6.0,0.0,0.0,6.0,0.0,,,5.0,0.0,0.0,0.0,7.0
2020-03-03 03:23:03,Qatar,0.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,3,2491,3,3,0.0,7.0,0.0,0.0,7.0,0.0,,,0.167,0.0,0.0,0.0,8.0
2020-03-04 00:03:15,Qatar,0.0,0.0,0.0,32.0,0.0,0.0,32.0,32.0,22,10574,22,22,0.0,32.0,0.0,0.0,32.0,0.0,,,3.571,0.0,0.0,0.0,36.0
2020-03-08 17:03:16,Qatar,0.0,0.0,0.0,15.0,0.0,0.0,15.0,15.0,8,3498,8,8,0.0,15.0,0.0,0.0,15.0,0.0,,,-0.531,0.0,0.0,0.0,17.0
2020-03-09 10:13:09,Qatar,0.0,0.0,0.0,18.0,0.0,0.0,18.0,18.0,9,3669,9,9,0.0,18.0,0.0,0.0,18.0,0.0,,,0.2,0.0,0.0,0.0,21.0
2020-03-10 16:13:26,Qatar,0.0,0.0,0.0,24.0,0.0,0.0,24.0,24.0,10,3872,10,10,0.0,24.0,0.0,0.0,24.0,0.0,,,0.333,0.0,0.0,0.0,27.0
2020-03-11 18:52:03,Qatar,0.0,0.0,0.0,524.0,0.0,0.0,524.0,524.0,23,8205,23,23,0.0,524.0,0.0,0.0,524.0,0.0,,,20.833,0.0,0.0,0.0,597.0
2020-03-11 20:00:00,Qatar,0.0,0.0,0.0,320.0,0.0,0.0,320.0,320.0,13,4326,13,13,0.0,320.0,0.0,0.0,320.0,0.0,,,-0.389,0.0,0.0,0.0,365.0
2020-03-14 22:33:03,Qatar,0.0,0.0,0.0,738.0,0.0,8.0,738.0,730.0,29,9932,29,29,0.0,738.0,0.0,8.0,730.0,0.0,,inf,1.306,0.0,0.0,0.0,841.0
2020-03-16 15:13:09,Qatar,0.0,0.0,0.0,878.0,0.0,8.0,878.0,870.0,33,10845,33,33,0.0,878.0,0.0,8.0,870.0,0.0,,0.0,0.19,0.0,0.0,0.0,1001.0
2020-03-18 19:14:29,Qatar,0.0,0.0,0.0,452.0,0.0,4.0,452.0,448.0,18,5985,18,18,0.0,452.0,0.0,4.0,448.0,0.0,,-0.5,-0.485,0.0,0.0,0.0,515.0
2020-03-19 20:13:08,Qatar,0.0,0.0,0.0,460.0,0.0,4.0,460.0,456.0,19,6215,19,19,0.0,460.0,0.0,4.0,456.0,0.0,,0.0,0.018,0.0,0.0,0.0,524.0
2020-03-20 20:13:16,Qatar,0.0,0.0,0.0,470.0,0.0,10.0,470.0,460.0,20,6457,20,20,0.0,470.0,0.0,10.0,460.0,0.0,,1.5,0.022,0.0,0.0,0.0,536.0
2020-03-21 20:43:02,Qatar,0.0,0.0,0.0,481.0,0.0,27.0,481.0,454.0,21,6695,21,21,0.0,481.0,0.0,27.0,454.0,0.0,,1.7,0.023,0.0,0.0,0.0,548.0
2020-03-22 23:45:00,Qatar,25.3336984,51.2295295,0.0,494.0,0.0,33.0,494.0,461.0,22,1,22,22,0.0,494.0,0.0,33.0,461.0,0.0,,0.222,0.027,0.0,0.0,0.0,563.0
2020-03-23 23:19:21,Qatar,25.3336984,51.2295295,0.0,501.0,0.0,33.0,501.0,468.0,23,2,23,23,0.0,501.0,0.0,33.0,468.0,0.0,,0.0,0.014,0.0,0.0,0.0,571.0
2020-03-24 23:37:15,Qatar,25.3336984,51.2295295,0.0,526.0,0.0,41.0,526.0,485.0,24,3,24,24,0.0,526.0,0.0,41.0,485.0,0.0,,0.242,0.05,0.0,0.0,0.0,600.0
2020-03-25 23:33:04,Qatar,25.3336984,51.2295295,0.0,537.0,0.0,41.0,537.0,496.0,25,4,25,25,0.0,537.0,0.0,41.0,496.0,0.0,,0.0,0.021,0.0,0.0,0.0,612.0
