Date,Province/State,Latitude,Longitude,FIPS,Confirmed,Deaths,Recovered,UnknownActive,Active,Day,DayLoc,DayCountry,DayCountryProvince,Death,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct,Likely Cases C86
2020-03-02 20:23:16,Andorra,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,45,23985,45,45,0.0,10.0,0.0,0.0,10.0,0.0,,,,0.0,0.0,0.0,11.0
2020-03-11 20:00:00,Andorra,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10,4163,10,10,0.0,1.0,0.0,0.0,1.0,0.0,,,-0.9,0.0,0.0,0.0,1.0
2020-03-12 23:44:32,Andorra,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,11,4558,11,11,0.0,1.0,0.0,1.0,0.0,0.0,,inf,0.0,0.0,0.0,0.0,1.0
2020-03-13 22:22:02,Andorra,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,25,9286,25,25,0.0,2.0,0.0,2.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,2.0
2020-03-16 02:33:08,Andorra,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,14,5265,14,14,0.0,2.0,0.0,1.0,1.0,0.0,,-0.5,0.0,0.0,0.0,0.0,2.0
2020-03-17 20:53:02,Andorra,0.0,0.0,0.0,78.0,0.0,2.0,78.0,76.0,31,11415,31,31,0.0,78.0,0.0,2.0,76.0,0.0,,1.0,38.0,0.0,0.0,0.0,89.0
2020-03-19 01:03:40,Andorra,0.0,0.0,0.0,53.0,0.0,1.0,53.0,52.0,17,6037,17,17,0.0,53.0,0.0,1.0,52.0,0.0,,-0.5,-0.321,0.0,0.0,0.0,60.0
2020-03-20 15:13:21,Andorra,0.0,0.0,0.0,75.0,0.0,1.0,75.0,74.0,18,6402,18,18,0.0,75.0,0.0,1.0,74.0,0.0,,0.0,0.415,0.0,0.0,0.0,85.0
2020-03-21 15:13:45,Andorra,0.0,0.0,0.0,88.0,0.0,1.0,88.0,87.0,19,6633,19,19,0.0,88.0,0.0,1.0,87.0,0.0,,0.0,0.173,0.0,0.0,0.0,100.0
2020-03-22 23:45:00,Andorra,42.540716700000004,1.5732033,0.0,113.0,1.0,1.0,112.0,111.0,20,0,20,20,1.0,113.0,1.0,1.0,111.0,0.009,inf,0.0,0.284,100.0,180.0,350.0,129.0
2020-03-23 23:19:21,Andorra,42.540716700000004,1.5732033,0.0,133.0,1.0,1.0,132.0,131.0,21,1,21,21,1.0,133.0,1.0,1.0,131.0,0.008,0.0,0.0,0.177,100.0,180.0,350.0,152.0
2020-03-24 23:37:15,Andorra,42.540716700000004,1.5732033,0.0,164.0,1.0,1.0,163.0,162.0,22,2,22,22,1.0,164.0,1.0,1.0,162.0,0.006,0.0,0.0,0.233,100.0,180.0,350.0,187.0
2020-03-25 23:33:04,Andorra,42.540716700000004,1.5732033,0.0,188.0,1.0,1.0,187.0,186.0,23,3,23,23,1.0,188.0,1.0,1.0,186.0,0.005,0.0,0.0,0.146,100.0,180.0,350.0,214.0
