Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-03-02,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,2.28,0.0,0.0,0.0
2020-03-03,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-04,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5,0.5,3.0,inf,3.0,inf,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-05,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.6,0.7000000000000001,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0.0
2020-03-06,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.625,0.9083333333333333,5.0,0.6666666666666667,5.0,0.6666666666666667,0.0,0.0,0.0,0.0,14.819999999999999,0.0,0.0,0.0
2020-03-07,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.538,0.5876666666666667,7.0,0.3999999999999999,7.0,0.3999999999999999,0.0,0.0,0.0,0.0,22.799999999999997,0.0,0.0,0.0
2020-03-08,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.5,0.5543333333333332,10.0,0.4285714285714286,10.0,0.4285714285714286,0.0,0.0,0.0,0.0,34.199999999999996,0.0,0.0,0.0
2020-03-09,30.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.3459999999999999,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,34.199999999999996,0.0,0.0,0.0
2020-03-10,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.367,0.2889999999999999,11.0,inf,11.0,inf,0.0,0.0,0.0,0.0,46.739999999999995,0.0,0.0,0.0
2020-03-11,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,0.439,0.2686666666666666,18.0,0.6363636363636365,18.0,0.6363636363636365,0.0,0.0,0.0,0.0,67.25999999999999,0.0,0.0,0.0
2020-03-12,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.2686666666666666,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,67.25999999999999,0.0,0.0,0.0
2020-03-13,112.0,0.0,1.0,112.0,0.0,1.0,111.0,0.0,0.0,inf,0.898,0.4456666666666666,52.0,inf,53.0,inf,0.0,0.0,1.0,inf,126.53999999999999,0.0,0.0,0.0
2020-03-14,169.0,0.0,2.0,169.0,0.0,2.0,167.0,0.0,0.0,1.0,0.509,0.46899999999999986,56.0,0.07692307692307687,57.0,0.07547169811320753,0.0,0.0,1.0,0.0,190.38,0.0,0.0,0.0
2020-03-15,245.0,0.0,2.0,245.0,0.0,2.0,243.0,0.0,0.0,0.0,0.45,0.6189999999999999,76.0,0.3571428571428572,76.0,0.33333333333333326,0.0,0.0,0.0,-1.0,277.02,0.0,0.0,0.0
2020-03-16,331.0,0.0,3.0,331.0,0.0,3.0,328.0,0.0,0.0,0.5,0.351,0.43666666666666637,85.0,0.11842105263157898,86.0,0.13157894736842102,0.0,0.0,1.0,inf,373.91999999999996,0.0,0.0,0.0
2020-03-17,448.0,1.0,3.0,448.0,1.0,3.0,444.0,0.002,inf,0.0,0.353,0.3846666666666663,116.0,0.3647058823529412,117.0,0.36046511627906974,1.0,inf,0.0,-1.0,506.15999999999997,100.0,180.0,350.0
2020-03-18,448.0,2.0,3.0,448.0,2.0,3.0,443.0,0.004,1.0,0.0,0.0,0.23466666666666636,-1.0,-1.0086206896551724,0.0,-1.0,1.0,0.0,0.0,0.0,505.02,200.0,360.0,700.0
2020-03-19,785.0,3.0,3.0,785.0,3.0,3.0,779.0,0.004,0.5,0.0,0.752,0.368333333333333,336.0,-337.0,337.0,inf,1.0,0.0,0.0,0.0,888.06,300.0,540.0,1050.0
2020-03-20,1020.0,6.0,5.0,1020.0,6.0,5.0,1009.0,0.006,1.0,0.667,0.299,0.350333333333333,230.0,-0.31547619047619047,235.0,-0.3026706231454006,3.0,2.0,2.0,inf,1150.26,600.0,1080.0,2100.0
2020-03-21,1280.0,12.0,5.0,1280.0,12.0,5.0,1263.0,0.009,1.0,0.0,0.255,0.4353333333333331,254.0,0.10434782608695659,260.0,0.1063829787234043,6.0,1.0,0.0,-1.0,1439.82,1200.0,2160.0,4200.0
2020-03-22,1600.0,14.0,5.0,1600.0,14.0,5.0,1581.0,0.009,0.167,0.0,0.25,0.26799999999999974,318.0,0.25196850393700787,320.0,0.23076923076923084,2.0,-0.6666666666666667,0.0,0.0,1802.34,1400.0,2520.0,4900.0
2020-03-23,2060.0,23.0,5.0,2060.0,23.0,5.0,2032.0,0.011,0.643,0.0,0.288,0.2643333333333331,451.0,0.41823899371069184,460.0,0.4375,9.0,3.5,0.0,0.0,2316.48,2300.0,4140.0,8050.0
2020-03-24,2362.0,33.0,22.0,2362.0,33.0,22.0,2307.0,0.014,0.435,3.4,0.147,0.22833333333333308,275.0,-0.3902439024390244,302.0,-0.34347826086956523,10.0,0.11111111111111116,17.0,inf,2629.9799999999996,3300.0,5940.0,11550.0
2020-03-25,2995.0,43.0,0.0,2995.0,43.0,0.0,2952.0,0.014,0.303,-1.0,0.268,0.2343333333333331,645.0,1.3454545454545452,633.0,1.096026490066225,10.0,0.0,-22.0,-2.2941176470588234,3365.2799999999997,4300.0,7740.0,15050.0
