Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-03-11,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.14,0.0,0.0,0.0
2020-03-12,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-13,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,1.3333333333333333,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0.0
2020-03-14,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,9.12,0.0,0.0,0.0
2020-03-15,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.25,1.0833333333333333,2.0,inf,2.0,inf,0.0,0.0,0.0,0.0,11.399999999999999,0.0,0.0,0.0
2020-03-16,10.0,0.0,2.0,10.0,0.0,2.0,8.0,0.0,0.0,inf,0.0,0.08333333333333333,-2.0,-2.0,0.0,-1.0,0.0,0.0,2.0,inf,9.12,0.0,0.0,0.0
2020-03-17,12.0,0.0,2.0,12.0,0.0,2.0,10.0,0.0,0.0,0.0,0.2,0.15,2.0,-2.0,2.0,inf,0.0,0.0,0.0,-1.0,11.399999999999999,0.0,0.0,0.0
2020-03-18,13.0,0.0,2.0,13.0,0.0,2.0,11.0,0.0,0.0,0.0,0.083,0.09433333333333334,1.0,-0.5,1.0,-0.5,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0
2020-03-19,15.0,1.0,2.0,15.0,1.0,2.0,12.0,0.067,inf,0.0,0.154,0.1456666666666667,1.0,0.0,2.0,1.0,1.0,inf,0.0,0.0,13.68,100.0,180.0,350.0
2020-03-20,16.0,1.0,2.0,16.0,1.0,2.0,13.0,0.062,0.0,0.0,0.067,0.10133333333333333,1.0,0.0,1.0,-0.5,0.0,-1.0,0.0,0.0,14.819999999999999,100.0,180.0,350.0
2020-03-21,16.0,1.0,2.0,16.0,1.0,2.0,13.0,0.062,0.0,0.0,0.0,0.07366666666666666,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,14.819999999999999,100.0,180.0,350.0
2020-03-22,19.0,1.0,2.0,19.0,1.0,2.0,16.0,0.053,0.0,0.0,0.188,0.085,3.0,inf,3.0,inf,0.0,0.0,0.0,0.0,18.24,100.0,180.0,350.0
2020-03-23,19.0,1.0,2.0,19.0,1.0,2.0,16.0,0.053,0.0,0.0,0.0,0.06266666666666666,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,18.24,100.0,180.0,350.0
2020-03-24,21.0,1.0,2.0,21.0,1.0,2.0,18.0,0.048,0.0,0.0,0.105,0.09766666666666667,2.0,inf,2.0,inf,0.0,0.0,0.0,0.0,20.52,100.0,180.0,350.0
2020-03-25,26.0,1.0,0.0,26.0,1.0,0.0,25.0,0.038,0.0,-1.0,0.238,0.1143333333333333,7.0,2.5,5.0,1.5,0.0,0.0,-2.0,-inf,28.499999999999996,100.0,180.0,350.0
