Date,Latitude,Longitude,FIPS,Confirmed,Deaths,Recovered,UnknownActive,Active,Day,DayLoc,DayCountry,DayCountryProvince,Death,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-03-14 23:13:05,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0,4997,0,0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,3.42,0.0,0.0,0.0
2020-03-15 18:20:18,0.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,3,10208,3,3,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.68,0.0,0.0,0.0
2020-03-17 19:33:02,0.0,0.0,0.0,14.0,0.0,0.0,14.0,14.0,7,11375,7,7,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.167,1.0556666666666665,2.0,-0.7777777777777778,2.0,-0.7777777777777778,0.0,0.0,0.0,0.0,15.959999999999999,0.0,0.0,0.0
2020-03-19 17:13:24,0.0,0.0,0.0,11.0,0.0,0.0,11.0,11.0,5,6187,5,5,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,-0.214,0.9843333333333333,-3.0,-2.5,-3.0,-2.5,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0
2020-03-20 15:43:24,0.0,0.0,0.0,16.0,0.0,0.0,16.0,16.0,6,6411,6,6,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.455,0.13599999999999998,5.0,-2.666666666666667,5.0,-2.666666666666667,0.0,0.0,0.0,0.0,18.24,0.0,0.0,0.0
2020-03-21 23:13:17,0.0,0.0,0.0,19.0,1.0,0.0,18.0,18.0,7,6729,7,7,1.0,19.0,1.0,0.0,18.0,0.053,inf,0.0,0.188,0.14299999999999993,2.0,-0.6,3.0,-0.4,1.0,inf,0.0,0.0,20.52,100.0,180.0,350.0
2020-03-22 23:45:00,8.0300284,-1.0800271000000001,0.0,23.0,1.0,0.0,22.0,22.0,8,0,8,8,1.0,23.0,1.0,0.0,22.0,0.043,0.0,0.0,0.211,0.28466666666666657,4.0,1.0,4.0,0.33333333333333326,0.0,-1.0,0.0,0.0,25.08,100.0,180.0,350.0
2020-03-23 23:19:21,8.0300284,-1.0800271000000001,0.0,27.0,2.0,0.0,25.0,25.0,9,1,9,9,2.0,27.0,2.0,0.0,25.0,0.074,1.0,0.0,0.174,0.19099999999999992,3.0,-0.25,4.0,0.0,1.0,inf,0.0,0.0,28.499999999999996,200.0,360.0,700.0
2020-03-24 23:37:15,8.0300284,-1.0800271000000001,0.0,53.0,2.0,0.0,51.0,51.0,10,2,10,10,2.0,53.0,2.0,0.0,51.0,0.038,0.0,0.0,0.963,0.4493333333333332,26.0,7.666666666666666,26.0,5.5,0.0,-1.0,0.0,0.0,58.13999999999999,200.0,360.0,700.0
2020-03-25 23:33:04,8.0300284,-1.0800271000000001,0.0,93.0,4.0,0.0,89.0,89.0,11,3,11,11,4.0,93.0,4.0,0.0,89.0,0.043,1.0,0.0,0.755,0.6306666666666666,38.0,0.46153846153846145,40.0,0.5384615384615385,2.0,inf,0.0,0.0,101.46,400.0,720.0,1400.0
