Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-03-06,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.14,0.0,0.0,0.0
2020-03-07,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-03-08,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-03-09,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
2020-03-10,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.3333333333333333,4.0,inf,4.0,inf,0.0,0.0,0.0,0.0,5.699999999999999,0.0,0.0,0.0
2020-03-11,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,1.4,1.8,7.0,0.75,7.0,0.75,0.0,0.0,0.0,0.0,13.68,0.0,0.0,0.0
2020-03-12,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.583,1.9943333333333335,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21.659999999999997,0.0,0.0,0.0
2020-03-13,35.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.842,0.9416666666666668,16.0,1.2857142857142856,16.0,1.2857142857142856,0.0,0.0,0.0,0.0,39.9,0.0,0.0,0.0
2020-03-14,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.314,0.5796666666666668,11.0,-0.3125,11.0,-0.3125,0.0,0.0,0.0,0.0,52.44,0.0,0.0,0.0
2020-03-15,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.043,0.3996666666666668,2.0,-0.8181818181818181,2.0,-0.8181818181818181,0.0,0.0,0.0,0.0,54.72,0.0,0.0,0.0
2020-03-16,55.0,0.0,1.0,55.0,0.0,1.0,54.0,0.0,0.0,inf,0.146,0.16766666666666674,6.0,2.0,7.0,2.5,0.0,0.0,1.0,inf,61.559999999999995,0.0,0.0,0.0
2020-03-17,65.0,0.0,1.0,65.0,0.0,1.0,64.0,0.0,0.0,0.0,0.182,0.12366666666666676,10.0,0.6666666666666667,10.0,0.4285714285714286,0.0,0.0,0.0,-1.0,72.96,0.0,0.0,0.0
2020-03-18,83.0,0.0,1.0,83.0,0.0,1.0,82.0,0.0,0.0,0.0,0.277,0.20166666666666677,18.0,0.8,18.0,0.8,0.0,0.0,0.0,0.0,93.47999999999999,0.0,0.0,0.0
2020-03-19,103.0,0.0,1.0,103.0,0.0,1.0,102.0,0.0,0.0,0.0,0.241,0.23333333333333342,20.0,0.11111111111111116,20.0,0.11111111111111116,0.0,0.0,0.0,0.0,116.27999999999999,0.0,0.0,0.0
2020-03-20,135.0,1.0,1.0,135.0,1.0,1.0,133.0,0.007,inf,0.0,0.311,0.2763333333333335,31.0,0.55,32.0,0.6000000000000001,1.0,inf,0.0,0.0,151.61999999999998,100.0,180.0,350.0
2020-03-21,171.0,1.0,1.0,171.0,1.0,1.0,169.0,0.006,0.0,0.0,0.267,0.2730000000000002,36.0,0.16129032258064524,36.0,0.125,0.0,-1.0,0.0,0.0,192.66,100.0,180.0,350.0
2020-03-22,222.0,2.0,1.0,222.0,2.0,1.0,219.0,0.009,1.0,0.0,0.298,0.29200000000000015,50.0,0.38888888888888884,51.0,0.41666666666666674,1.0,inf,0.0,0.0,249.65999999999997,200.0,360.0,700.0
2020-03-23,249.0,3.0,1.0,249.0,3.0,1.0,245.0,0.012,0.5,0.0,0.122,0.22900000000000018,26.0,-0.48,27.0,-0.47058823529411764,1.0,0.0,0.0,0.0,279.29999999999995,300.0,540.0,1050.0
2020-03-24,303.0,3.0,15.0,303.0,3.0,15.0,285.0,0.01,0.0,14.0,0.217,0.21233333333333348,40.0,0.5384615384615385,54.0,1.0,0.0,-1.0,14.0,inf,324.9,300.0,540.0,1050.0
2020-03-25,384.0,4.0,0.0,384.0,4.0,0.0,380.0,0.01,0.333,-1.0,0.267,0.20200000000000018,95.0,1.375,81.0,0.5,1.0,inf,-15.0,-2.071428571428571,433.2,400.0,720.0,1400.0
