Date,Confirmed,Death,Recovered,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Confirmed Rolling 3 Change Rate,New Active Cases,New Active Cases PCT Change,New Cases,New Case PCT Change,New Deaths,New Death PCT Change,New Recovered,New Recovered PCT Change,Likely Cases C86,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct
2020-03-11,2,0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,2.28,0.0,0.0,0.0
2020-03-12,2,0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0
2020-03-13,3,0,0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.16666666666666666,1.0,inf,1.0,inf,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0
2020-03-14,10,0,0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,2.333,0.9443333333333334,7.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,11.399999999999999,0.0,0.0,0.0
2020-03-15,10,0,0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9443333333333334,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,11.399999999999999,0.0,0.0,0.0
2020-03-16,11,0,0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.1,0.811,1.0,inf,1.0,inf,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0
2020-03-17,11,0,0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.03333333333333336,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0
2020-03-18,12,0,0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.091,0.06366666666666669,1.0,inf,1.0,inf,0.0,0.0,0.0,0.0,13.68,0.0,0.0,0.0
2020-03-19,12,0,0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.03033333333333336,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,13.68,0.0,0.0,0.0
2020-03-20,15,0,0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.25,0.1136666666666667,3.0,inf,3.0,inf,0.0,0.0,0.0,0.0,17.099999999999998,0.0,0.0,0.0
2020-03-21,19,0,0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.267,0.17233333333333337,4.0,0.33333333333333326,4.0,0.33333333333333326,0.0,0.0,0.0,0.0,21.659999999999997,0.0,0.0,0.0
2020-03-22,24,0,0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.263,0.26000000000000006,5.0,0.25,5.0,0.25,0.0,0.0,0.0,0.0,27.36,0.0,0.0,0.0
2020-03-23,27,0,0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.125,0.21833333333333338,3.0,-0.4,3.0,-0.4,0.0,0.0,0.0,0.0,30.779999999999998,0.0,0.0,0.0
2020-03-24,29,0,0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.074,0.15400000000000003,2.0,-0.33333333333333337,2.0,-0.33333333333333337,0.0,0.0,0.0,0.0,33.059999999999995,0.0,0.0,0.0
2020-03-25,32,0,0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.103,0.10066666666666668,3.0,0.5,3.0,0.5,0.0,0.0,0.0,0.0,36.48,0.0,0.0,0.0
