Date,Province/State,Latitude,Longitude,FIPS,Confirmed,Deaths,Recovered,UnknownActive,Active,Day,DayLoc,DayCountry,DayCountryProvince,Death,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct,Likely Cases C86
2020-03-06 15:33:03,Togo,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,3043,0,0,0.0,1.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,1.0
2020-03-07 02:13:09,Togo,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,21,19208,21,21,0.0,6.0,0.0,0.0,6.0,0.0,,,5.0,0.0,0.0,0.0,7.0
2020-03-11 20:00:00,Togo,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7,4333,7,7,0.0,1.0,0.0,0.0,1.0,0.0,,,-0.833,0.0,0.0,0.0,1.0
2020-03-13 22:22:02,Togo,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,63,27907,63,63,0.0,6.0,0.0,0.0,6.0,0.0,,,5.0,0.0,0.0,0.0,7.0
2020-03-20 14:43:04,Togo,0.0,0.0,0.0,9.0,0.0,1.0,9.0,8.0,14,6370,14,14,0.0,9.0,0.0,1.0,8.0,0.0,,inf,0.5,0.0,0.0,0.0,10.0
2020-03-21 17:43:03,Togo,0.0,0.0,0.0,16.0,0.0,1.0,16.0,15.0,15,6647,15,15,0.0,16.0,0.0,1.0,15.0,0.0,,0.0,0.778,0.0,0.0,0.0,18.0
2020-03-22 23:45:00,Togo,8.7800265,1.0199764999999998,0.0,16.0,0.0,0.0,16.0,16.0,16,0,16,16,0.0,16.0,0.0,0.0,16.0,0.0,,-1.0,0.0,0.0,0.0,0.0,18.0
2020-03-23 23:19:21,Togo,8.7800265,1.0199764999999998,0.0,18.0,0.0,0.0,18.0,18.0,17,1,17,17,0.0,18.0,0.0,0.0,18.0,0.0,,,0.125,0.0,0.0,0.0,21.0
2020-03-24 23:37:15,Togo,8.7800265,1.0199764999999998,0.0,20.0,0.0,1.0,20.0,19.0,18,2,18,18,0.0,20.0,0.0,1.0,19.0,0.0,,inf,0.111,0.0,0.0,0.0,23.0
2020-03-25 23:33:04,Togo,8.7800265,1.0199764999999998,0.0,23.0,0.0,1.0,23.0,22.0,19,3,19,19,0.0,23.0,0.0,1.0,22.0,0.0,,0.0,0.15,0.0,0.0,0.0,26.0
