Date,Province/State,Latitude,Longitude,FIPS,Confirmed,Deaths,Recovered,UnknownActive,Active,Day,DayLoc,DayCountry,DayCountryProvince,Death,Total Confirmed,Total Deaths,Total Recovered,Active Cases,Death Rate,Death Change Rate,Recovery Change Rate,Confirmed Change Rate,Likely Cases 1pct,Likely Cases 1.8pct,Likely Cases 3.5pct,Likely Cases C86
2020-03-10 06:13:43,Mongolia,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,3,11445,3,3,0.0,3.0,0.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,3.0
2020-03-11 20:00:00,Mongolia,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,4295,3,3,0.0,1.0,0.0,0.0,1.0,0.0,,,-0.667,0.0,0.0,0.0,1.0
2020-03-13 22:22:02,Mongolia,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,15,13949,15,15,0.0,3.0,0.0,0.0,3.0,0.0,,,2.0,0.0,0.0,0.0,3.0
2020-03-17 15:53:13,Mongolia,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,7,5639,7,7,0.0,5.0,0.0,0.0,5.0,0.0,,,0.667,0.0,0.0,0.0,6.0
2020-03-18 11:53:04,Mongolia,0.0,0.0,0.0,18.0,0.0,0.0,18.0,18.0,27,17612,27,27,0.0,18.0,0.0,0.0,18.0,0.0,,,2.6,0.0,0.0,0.0,21.0
2020-03-21 12:43:08,Mongolia,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,11,6585,11,11,0.0,10.0,0.0,0.0,10.0,0.0,,,-0.444,0.0,0.0,0.0,11.0
2020-03-22 23:45:00,Mongolia,46.825038799999994,103.8499736,0.0,10.0,0.0,0.0,10.0,10.0,12,0,12,12,0.0,10.0,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,11.0
2020-03-23 23:19:21,Mongolia,46.825038799999994,103.8499736,0.0,10.0,0.0,0.0,10.0,10.0,13,1,13,13,0.0,10.0,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,11.0
2020-03-24 23:37:15,Mongolia,46.825038799999994,103.8499736,0.0,10.0,0.0,0.0,10.0,10.0,14,2,14,14,0.0,10.0,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,11.0
2020-03-25 23:33:04,Mongolia,46.825038799999994,103.8499736,0.0,10.0,0.0,0.0,10.0,10.0,15,3,15,15,0.0,10.0,0.0,0.0,10.0,0.0,,,0.0,0.0,0.0,0.0,11.0
